place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
11,9,GAMEPLAYER TIMES(D269),H N Wong,D J Whyte,113,1139,7,8-1/2,"9                                                            

4                                                            

4                                                            

11",1:40.06,39,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
12,2,MISSION TYCOON(B224),K H Chan,F C Lor,126,1266,1,11-1/2,"5                                                            

6                                                            

7                                                            

12",1:40.56,12,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
WV-A,13,LONDON LUCKYSTAR(C368),J Moreira,D E Ferraris,115,---,---,---,---,---,---,8(776),Class 3 - 1650M - (85-60),GOOD,ALL WEATHER TRACK,"HK$ 1,450,000",Sha Tin,2020/06/27
1,12,ALCARI(A354),M F Poon,P F Yiu,115,1212,12,-,"9                                                            

9                                                            

9                                                            

1",1:20.96,27,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
2,14,JOYFUL HEART(C227),K Teetan,F C Lor,117,1159,2,1,"7                                                            

6                                                            

3                                                            

2",1:21.13,4.9,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
3,13,GREAT TREASURE(T380),H N Wong,Y S Tsui,114,1029,1,1-1/2,"13                                                            

14                                                            

14                                                            

3",1:21.21,14,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
4,11,CHAIRMAN LO(C062),J Moreira,J Size,117,1209,14,1-3/4,"10                                                            

10                                                            

6                                                            

4",1:21.25,12,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
5,8,PRIVATE ROCKET(C367),A Hamelin,D J Whyte,122,1089,4,2-1/4,"5                                                            

4                                                            

2                                                            

5",1:21.31,9.3,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
6,2,THE HULK(C431),C Y Ho,C Fownes,130,1102,11,2-1/2,"6                                                            

11                                                            

11                                                            

6",1:21.37,27,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
7,6,CRAIG'S STAR(C041),V Borges,C S Shum,124,1267,5,3,"2                                                            

2                                                            

1                                                            

7",1:21.43,3.9,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
8,5,WIN WIN(B472),H T Mo,T P Yung,122,1166,13,3-3/4,"14                                                            

13                                                            

12                                                            

8",1:21.58,10,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
9,1,BEAUTY SPIRIT(B409),B Shinn,A S Cruz,133,1275,3,5-1/2,"11                                                            

8                                                            

7                                                            

9",1:21.86,9.2,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
10,4,HELLO BEAUTY(B410),K H Chan,J Moore,118,1157,8,9-1/4,"3                                                            

3                                                            

5                                                            

10",1:22.43,13,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
11,9,KASI FARASI(B385),Z Purton,C H Yip,121,1060,9,9-1/4,"8                                                            

7                                                            

10                                                            

11",1:22.44,8.8,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
12,3,TURIN REDSTAR(B092),K C Leung,L Ho,129,1138,7,12-1/2,"4                                                            

5                                                            

8                                                            

12",1:22.96,53,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
13,10,COBY OPPA(C192),T H So,D J Hall,118,1031,10,15,"12                                                            

12                                                            

13                                                            

13",1:23.34,212,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
14,7,FLYING ON THE TURF(C477),C Wong,K H Ting,119,1142,6,23,"1                                                            

1                                                            

4                                                            

14",1:24.66,66,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
WV,,XANTHUS(D320),M L Yeung,R Gibson,118,---,---,---,---,---,---,9(777),Class 3 - 1400M - (80-60),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 1,450,000",Sha Tin,2020/06/27
1,12,WATER DIVINER(V356),H N Wong,K W Lui,116,1178,7,-,"10                                                            

10                                                            

9                                                            

1",1:20.69,44,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
2,4,GOOD STANDING(B105),K C Leung,J Moore,126,1241,6,1/2,"7                                                            

7                                                            

6                                                            

2",1:20.77,26,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
3,14,YOUNG LEGEND(B097),M F Poon,C S Shum,116,1032,1,3/4,"6                                                            

5                                                            

3                                                            

3",1:20.81,18,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
4,2,MONGOLIAN KING(A098),A Hamelin,Y S Tsui,128,1098,3,3/4,"12                                                            

13                                                            

14                                                            

4",1:20.82,7.8,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
5,8,BEAUTY APPLAUSE(C228),J Moreira,J Size,123,1151,9,1-3/4,"13                                                            

12                                                            

11                                                            

5",1:20.99,10,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
6,7,INVINCIBLE MISSILE(C037),K H Chan,W Y So,117,1094,13,2,"14                                                            

14                                                            

13                                                            

6",1:21.00,97,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
7,10,BEAUTY RUSH(C475),C Schofield,J Size,121,1170,11,2,"3                                                            

4                                                            

4                                                            

7",1:21.01,20,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
8,6,CALIFORNIA WHIP(A114),H T Mo,A S Cruz,122,1140,12,2-3/4,"5                                                            

6                                                            

8                                                            

8",1:21.13,38,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
9,1,BUDDIES(C019),C Wong,J Moore,128,1171,14,3,"1                                                            

1                                                            

1                                                            

9",1:21.17,8.4,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
10,9,MORETHANLUCKY(A039),M L Yeung,F C Lor,123,1190,5,3-3/4,"9                                                            

8                                                            

7                                                            

10",1:21.30,38,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
11,3,HAPPY FUN(B316),Z Purton,C S Shum,127,1137,10,4-1/4,"2                                                            

2                                                            

2                                                            

11",1:21.36,5.5,10(778),Class 2 - 1400M - (100-80),GOOD TO FIRM,"TURF - ""B"" Course","HK$ 2,100,000",Sha Tin,2020/06/27
